name,longitude,latitude
Les Anges Gourmands,2.3446981,48.8772032
La Brigade,2.3769627,48.865643
Auberge Bressane,2.308579,48.8565791
Mora,2.3223675,48.8936084
La Fabrik,2.3670965,48.8828935
Lim sept,2.3778989,48.8731608
Yo Ja,2.3471221,48.8655306
La Maison Pourpre,2.3765167,48.8708946
Da Graziella,2.3498117,48.8738058
New Hawaïenne,2.3765493,48.8710308
Polykim,2.3460165,48.8603083
Le Paradis du Fruit,2.3263737,48.8834888
New Jawad Longchamp,2.2902238,48.8650765
Chez Véro,2.380477,48.8714537
Tutto Bene,2.3265445,48.8351784
Boucherie Roulière,2.3336604,48.8515842
Billili,2.3499983,48.8806872
Ugarit,2.289732,48.8362259
Chez Raja,2.3094805,48.8601232
Le Louis,2.3414005,48.8642427
Ravioli Chinois Nord-Est,2.375241,48.8726635
Café Foufou,2.3685331,48.8630409
Mignon café,2.3361906,48.8896126
Baba Zulu,2.3639799,48.8711146
Pimp my Crêpe,2.3237532,48.8333813
Tripletta,2.3794903,48.8702466
Chez René et Gabin,2.3793457,48.8703498
Poulet Poulettes,2.3502709,48.8700158
Crousti Poulet,2.3380438,48.896182
Subway,2.366668,48.8684819
Mr GoodPho,2.3687792,48.8693477
Bol - Poké Factory,2.2825463,48.870075
Indiana Café,2.2826241,48.84942
Papelli,2.3569354,48.8715773
Akita 16,2.2756181,48.8529671
Pizza Hut,2.3075284,48.8600499
Tandoori Time,2.3536772,48.8714354
Piconi,2.3698844,48.8695506
Food House,2.3597499,48.8963119
Mac Beni,2.3599956,48.8849818
Ty Billig,2.324431,48.8421853
Eataly Paris Marais,2.3543579,48.8584124
Buffalo Grill,2.3625227,48.8673419
Little Cantine,2.3432226,48.8499693
Sushi Gan,2.3361171,48.8668653
Spread,2.3538148,48.8692321
McDonald's,2.3538974,48.8691527
Les Saveurs d'Abyssinie,2.3502775,48.8404225
Domino's,2.3871294,48.873735
Tong Fang,2.4072249,48.8768493
Le Wagram,2.3042881,48.8868003
Ozi,2.2855848,48.8663903
La Tour de Jade,2.3349162,48.8705807
Les Noces de Jeannette,2.3382478,48.8710877
Q,2.3090039,48.8842331
Restaurant Antalya,2.3570431,48.878945
Le Beurre Noisette,2.2848952,48.8356361
Saint Mercure,2.2843872,48.8360693
Zaoka,2.3509135,48.8413767
aji dulce,2.3378749,48.8779094
Noush,2.3330565,48.8769361
Pi Hour,2.3348746,48.8792031
Alice Pizza,2.2951355,48.8357513
Banh Me Tender,2.3687192,48.8691392
les petites gourmandises du parc,2.3882915,48.8428533
Cafe & Pizza,2.3424354,48.8528743
La Cervoise,2.3077413,48.8706321
Pizza Momo,2.3612488,48.85492
Au Kir Breton,2.3022964,48.8349476
Ô' Cheez,2.2944639,48.8333525
Taki,2.2916907,48.8509615
Nagoya Japanese,2.3387106,48.8538627
La Margherita,2.401953,48.8356703
Jeongané,2.3042852,48.8318838
Pizzeria Rebellato,2.2817137,48.8686176
Cantinetta Rebellato,2.2817607,48.8686813
Kanteen-Paris 17,2.3062475,48.8850959
La Zuppiera,2.304627,48.8866069
Crumble & Compagnie,2.3487806,48.8469868
B-east,2.3713843,48.8297994
Traiteur Shanghaï,2.3089401,48.8335177
Simon,2.3043268,48.8336031
Mangez et Cassez-Vous !,2.3950258,48.8540308
Akitaya,2.3423201,48.8902195
Nagoya,2.3205848,48.8452911
Chez Vincent (Casa Cozzoli),2.2970123,48.887162
Raphaël H,2.3066885,48.8737199
Annapurna,2.3063143,48.8735176
Barista & Baker,2.3067736,48.8737682
Bistro Brute,2.3068772,48.8738218
La Halte,2.3443848,48.8892781
Marcelo Coffee,2.3513908,48.8667661
Quai des Pêcheurs,2.3306045,48.8769522
Soup'Thai,2.3594009,48.8628715
Gang Nam e,2.3560942,48.8646339
Il Padrino,2.3440023,48.8893997
Ürümqi,2.3479702,48.8661498
Sushi Villa,2.3868217,48.8496545
Mazazic,2.3860373,48.8497613
Dino,2.2736409,48.8582906
Yamazaki,2.2737306,48.8583
Le Grand Bistro Muette,2.2732963,48.8583151
Mariba,2.3218084,48.8886675
Café Hugo,2.3666994,48.8559689
Yokoso,2.347422,48.8870156
Le Crabe Marteau,2.2906227,48.8763926
Bulgogi,2.3767601,48.8709082
Il Laboratirio,2.3215339,48.8918417
Felicity Aussi,2.4062825,48.849772
Chez Wang,2.3476013,48.8515108
MISSYOU POKE,2.3885901,48.8451822
Pizza Hut,2.2984107,48.8787808
COOK crêperie,2.3491893,48.8453486
Bánh Mì,2.3490585,48.8455229
Happiz,2.3497902,48.8492108
Restaurant Bosphore,2.3434485,48.8540314
Bonjour Vietnam,2.3490632,48.8455963
Pays des Neiges,2.3228308,48.8921249
Le Bon Palais,2.3750094,48.8731467
Gotti,2.3044977,48.8823362
Bao Bao,2.3892705,48.8528111
Fais ta Crêpe,2.2890808,48.8500012
Qingfeng Fry,2.2902078,48.8501616
Amalfi,2.2917534,48.8506801
Traiteur Viala Gourmet,2.2915161,48.8506417
Délice Jussieu,2.3550003,48.8441111
O Berthier,2.3134193,48.8940366
Soleil de Kyoto,2.3133576,48.8939991
K'S Roll,2.3463302,48.8808796
Ymin,2.3817522,48.8539678
Delitaly,2.3820053,48.8505475
O'Tacos,2.3747105,48.8655251
Nagoya,2.3394339,48.8443548
The Ugly Wok,2.3375723,48.8751921
Le Savoureux Kebab,2.3197223,48.8821719
Speed Rabbit Pizza,2.3196655,48.8821595
Brasserie la Belle Époque,2.3153951,48.8388549
Pizza di Gio,2.3259877,48.8494094
Kisin,2.3105861,48.8702801
Karma,2.4041975,48.8638057
Sushi King,2.4041759,48.8637678
Sürpriz - Berliner Kebab,2.3790056,48.8659571
Ekla,2.3022182,48.8764052
Étoile d'Or,2.2999927,48.8774165
Bencco,2.2996514,48.8772186
Ashiana,2.2995894,48.8772365
Le XXV,2.2998244,48.8771767
Okame,2.2988807,48.8774118
Kfé del Twins,2.2887396,48.8499236
Pret A Manger,2.3418514,48.8485672
Norieta,2.3643641,48.881723
Madhupur,2.3904123,48.8681443
Il Campionissimo,2.3735283,48.8619526
Pizza Roma,2.3223621,48.8396212
Brasserie Saigon,2.3234299,48.8370888
Racine des Prés,2.32697,48.8561594
Marzo,2.3249979,48.8560212
Mido,2.3171846,48.8563247
Gemini Family,2.3392522,48.8514365
O'Royal,2.3761937,48.8881781
O'Tacos,2.3110948,48.8852153
Café Pimpin 2,2.3198251,48.8914742
Ricette Ristorante,2.3540006,48.8491094
Yoom Dim Sum,2.3396821,48.877974
Restaurant Traditionnel Géorgien,2.3376924,48.8411294
Noodle House,2.3535757,48.8486172
Kifak,2.347728,48.8917763
Tassaka,2.3759671,48.8911804
Domino's,2.2761385,48.8594903
Studio 117,2.2671668,48.8503816
Pause Kebab,2.405313,48.8649747
Pho 156,2.3828127,48.8559875
Mamma,2.3770257,48.8654871
James Bun Oberkampf,2.38001,48.8662052
Café Limo,2.3374895,48.8795812
indian street food,2.3954765,48.8567869
Wanobi,2.3965914,48.8567055
LALÀ - La Lasagneria - Pigalle,2.3346928,48.8810683
Chez Miki,2.3368042,48.8682972
La grande muraille,2.3730707,48.8837155
NESO,2.3476446,48.8760465
Yasmin,2.3546072,48.8713692
Tasty Trip,2.4017129,48.8555468
Le Mondial,2.314878,48.8938128
Mastino,2.3346285,48.8888427
Chez Jaafar,2.3448413,48.8503414
Pret A Manger,2.3334122,48.8673765
Au Coin des Gourmets Indochine,2.3263196,48.8665147
Starbucks,2.3711224,48.845174
Anatolien,2.3520105,48.8629959
Kebab Antalya,2.3196855,48.8329075
5 Pailles,2.3545063,48.873263
Roche Coffee Shop,2.3465192,48.880562
L'Absinthe,2.3320856,48.8665408
Restaurant Enat,2.3912939,48.8725792
God Bless Broccoli,2.3836222,48.8731669
Il Cottage,2.275341,48.8705239
Bululu Arepera,2.339645,48.8910056
Birdy,2.3045936,48.8570837
Feyrouz,2.3261526,48.8279087
Perruche,2.3272337,48.8739989
Jacques,2.2815084,48.8679314
Sunny Sushi,2.3511587,48.8257506
Wanshun,2.3905724,48.8731288
Gemüse – Berliner Kebap,2.345322,48.8906034
Chez Ajia,2.3606404,48.855683
Natema Café,2.401645,48.8567262
Mee,2.3339495,48.864465
6 fois plus de piments,2.3490959,48.8507371
Seoul Mama,2.2935637,48.8480383
Pierre Sang Signature,2.3720675,48.8651374
KINGNA,2.3435552,48.877757
La Bibimerie,2.3596269,48.8708064
Bao's,2.3488379,48.863049
Les saveurs d'Abyssinie,2.3503765,48.8404434
Le Coin,2.3174081,48.8805005
Felice,2.3170355,48.8805884
Chào Bà,2.3551714,48.8332933
Chez Small's,2.3503644,48.8721353
Bubble Zoo,2.2921957,48.8352925
Hokkaido III,2.3140774,48.8821696
EatLikePanda,2.3725846,48.8561791
Black and White,2.3311465,48.8839389
Pouzenc,2.3736517,48.8502823
Kim Anh,2.28309,48.8465027
La Norma,2.3598253,48.8664243
Alfredo Positano,2.2772323,48.8518535
Nature Verte Maitreya,2.3078078,48.8892251
O'212,2.3708522,48.8732566
Le 404,2.3542172,48.8644924
Le Petit Châtelet,2.3470368,48.8526239
Les Biches,2.3390608,48.8521037
Baï Thaï,2.3770155,48.8577575
Alix et Mika,2.3415934,48.8892622
La Table du Lamen,2.3618971,48.8239237
La Bussola del Gusto,2.3497586,48.8363351
Le Jourdain,2.3892412,48.8722234
Croq Pizza,2.3976103,48.8662467
Blue Elephant,2.3741021,48.8555018
K Lounge,2.3746408,48.8568491
Les Piplettes,2.3384016,48.8753137
Black and White,2.3480513,48.8598929
Moshi1,2.2762652,48.8495945
American Corner,2.343393,48.8471848
Palika Poké,2.3465493,48.8680318
Bagelstein,2.3556009,48.8570255
Tapas des Îles,2.3659668,48.8649567
Oyster Club,2.3577757,48.8551899
Do Brasil,2.3274233,48.8864461
Grand Café d'Athènes,2.3547156,48.8730674
Ellis Gourmet Burger,2.3727478,48.8977231
Chez HL,2.3276196,48.8759285
J'suis là,2.3768023,48.8660881
Phoenix 孔雀,2.3340128,48.8769787
Da Zagara,2.3105894,48.8516341
Casa Pizza,2.310522,48.8516751
Mama Jackson,2.3879125,48.8479898
,2.377268,48.8477532
Spiga,2.3726133,48.8466413
Aux délices de Gambetta,2.3991072,48.8643363
Le Pont de Sichuan,2.3392939,48.8701147
Hana Bento,2.323756,48.8659497
Sushi Sun,2.327559,48.8761249
Romita,2.3607618,48.8714163
Mme Shawn,2.3629221,48.8711867
La Bringue,2.3623944,48.8714205
Maison Orchidée,2.3951499,48.8694079
Madison Caffé,2.2732075,48.8583508
Jinyao,2.39692,48.8511303
Chez Ama,2.4005201,48.8516148
Lido,2.2965365,48.8502271
Iolanda,2.2891423,48.8545651
Zaatar,2.3790803,48.8661439
La Mère Poule,2.3767246,48.8655866
Opoyo Paris,2.3798082,48.8663391
Thai Wok House,2.3789586,48.866111
Bakel,2.3780342,48.8657112
Le Favori,2.3764026,48.8668943
Ilcovo,2.3770735,48.8661152
Fu Lai Xi,2.3780402,48.8659171
Doddy's Coffee,2.3106644,48.8918047
EXKi nature's kitchen,2.3107472,48.8914474
That's Life,2.3601215,48.8653387
Le Venessian,2.3457181,48.8405284
Hui Lau Shan,2.3543962,48.8626047
Le Paradis des amis,2.3431442,48.8417782
Vapiano Paris Batignolles,2.3119124,48.8903038
Busan Park,2.3117875,48.8907615
BCHEF Batignolles,2.3121474,48.8905305
,2.3999176,48.851444
Le Cagettes,2.3732011,48.8565985
Saigon,2.3125053,48.8903632
Restaurant Coréen,2.3500806,48.8775942
老東家,2.3577906,48.8635612
La table du Vietnam,2.302259,48.8607379
Panini Saint-Jacques,2.3355972,48.8326472
Naruto Ramen,2.340611,48.8754081
Restaurant Vietnamien,2.375734,48.8302775
Le Bosphore,2.32761,48.8759853
Balagan,2.3297867,48.8654743
,2.3203538,48.8782707
Le Vieux Crapaud,2.2924608,48.8718475
La Piazzetta,2.3305617,48.8437767
Pomme de Pain,2.3436278,48.8833691
Gumma,2.3171763,48.8921703
Zelal,2.3193594,48.8912325
Adana,2.318079,48.891958
Wan Cheng,2.3268689,48.878183
Colchide,2.3521922,48.8926204
O Sushi,2.389496,48.8882035
Hanoi,2.3889679,48.8880507
Chez Momo,2.3494466,48.8626036
Sloe,2.3483265,48.8771478
道餐廳,2.3554113,48.8377009
Pret A Manger,2.3129443,48.889697
L’Aligot,2.2958269,48.8823182
Maria Luisa,2.3675672,48.8718554
Le Vaudésir,2.3354127,48.830337
Romanela,2.3229446,48.8294856
point B,2.3482223,48.8599045
Kabul Kitchen,2.3501205,48.8658335
La Pâte à Nouilles,2.3251926,48.8723595
Kodawari Tsukiji,2.336281,48.8643789
Bioburger,2.3253478,48.8436391
Le Goût du Sablé,2.3981308,48.8398914
Sibel,2.3191918,48.8344212
AVE Pizza Romana,2.3695499,48.8669276
La Mousson,2.3359928,48.8659167
O’bergine,2.3481123,48.8647809
Yoom Dim Sum,2.3379624,48.85342
Legacy,2.4030852,48.8565225
Jour,2.313318,48.8899181
Cathay Palace,2.2666502,48.8486929
Pizz-art,2.3729823,48.8666133
Shinzzo,2.3909744,48.8515264
Hokkaido,2.3429129,48.8928394
Sushimodo,2.3549062,48.8641443
Momo Tibet,2.3680508,48.8859006
Crêperie Elo,2.3528548,48.8577066
Kott Café,2.3735082,48.8645846
Le Mareyeur,2.3352425,48.8492875
DNoodles 70,2.3509982,48.8619376
Yoshida,2.387404,48.8874629
Delice Kyoya,2.34569,48.8967162
Galatasaray,2.3455025,48.8969226
225,2.346921,48.8958463
21 Martorell,2.3344016,48.8817826
Le 37m2,2.3367197,48.8686727
Teheran,2.2851701,48.8476834
Gourmets Gourmands,2.2852007,48.8478376
Kodawari Ramen,2.3363047,48.8644178
Oxymore,2.3465463,48.880643
Miao Xiang Ge,2.361899,48.8711942
Given,2.4013779,48.8588004
Les délices du Yunnan,2.3591173,48.8262506
Café du théâtre,2.3382003,48.818864
Piacere,2.3502022,48.8254574
Datsha,2.354892,48.8643114
Le Manoir,2.3341012,48.8729706
Yummy Noodles,2.3324319,48.8396024
Amendūla,2.3784211,48.8503397
Nirvana - Inde,2.3265901,48.8799008
Joayo Assas,2.3306421,48.8464963
Onze à Table,2.3744486,48.8617762
La Mian,2.3712011,48.8544319
Dream Sushi,2.3199784,48.8249844
锅内锅外 Fondue Le Festin,2.3718283,48.8550949
Miss SUN,2.3420687,48.8764516
Royal Etoile,2.2960534,48.8761371
Misa Bulgogi,2.2953421,48.8769323
Nagoya,2.2956669,48.8766335
Madame Piment,2.3267713,48.8708157
Fondue 9,2.3622311,48.8240217
El Picaflor,2.3535174,48.8436205
Teawan,2.3594776,48.8264567
YiThé,2.3498376,48.8618526
Pokawa,2.34711,48.8654238
Maxin Chicken,2.3518168,48.8905149
,2.3494231,48.8504689
5Pizz,2.3723046,48.8547304
Back in Black,2.3690149,48.856222
La Cantine Libanaise - Cardinet,2.3146752,48.8888725
Blue Monkey Cà Phê,2.3097755,48.8921698
Le Resto des Amis,2.3154036,48.8435391
Zafran,2.3260598,48.8824549
Family Pizza,2.387048,48.8855161
,2.3584684,48.8548116
L'épicerie Jeanne,2.3210448,48.8467338
Sushi Jade,2.3723313,48.8661091
Les P'tites Indécises,2.3721664,48.8664114
Rosaparks,2.3724364,48.8663093
Lyoom Cantine Orien,2.3726312,48.8663544
Gintoki,2.3732228,48.8673147
Asian Wok,2.3731016,48.8648541
Gustibus,2.3705585,48.8615638
Rapid'Nan,2.3703179,48.8696288
L'Escabèche,2.3707543,48.8538992
Krishna,2.3419445,48.8827707
Sapori di Parma,2.2999094,48.8516538
PEPPE,2.4042025,48.8600497
Magnà,2.3362305,48.8796397
Tonton Luigi,2.3761265,48.8668937
Baraque à beignets-crêpes-churros,2.3256473,48.8431633
Maharajah,2.3469728,48.8506362
Côme,2.3386851,48.8746195
Hakiki Bursa Iskender Kebabi,2.3705651,48.873634
Domino's,2.3020825,48.8458648
Baez,2.2848352,48.8702002
Le Jugurtha,2.333454,48.8293576
Catacombes Fast Food,2.3344039,48.8295855
OKITO Le Peletier,2.3406528,48.8753639
Le bar à Soupes,2.375932,48.853355
Ober Fried Chicken OFC,2.3803102,48.8664726
Crêperie du Palais,2.3102137,48.8926403
Tree Tea - Bubble Tea,2.3416911,48.8751088
Chez Sofia,2.3373643,48.8797352
Le Petit Opportun,2.3472269,48.8594593
Saveurs d'Asie,2.3851148,48.8501552
La Paradis,2.3850556,48.8501636
Au Sens des Saveurs,2.3729466,48.8563117
Pozzio Caffé,2.3916333,48.8507447
Monsieur Printemps,2.3474793,48.866337
Yemma,2.382865,48.8617654
Fenêtre sur Cour,2.3877171,48.8339135
L'Empire Céleste,2.3421998,48.845646
L'Atelier du Sandwich,2.3620253,48.8539878
Sushi Passy,2.2824349,48.8585296
Mirama,2.3461624,48.8517011
Latinogourmand,2.3422793,48.8272551
Gourmet d'Asie,2.3430876,48.8284061
Cuccagna,2.3437915,48.8296616
Calice,2.3280737,48.8813772
Côté Sushi,2.3282962,48.8291332
Thaï paragon,2.3304285,48.8309029
Woodiz,2.3303581,48.8310751
Chez Chloé,2.328787,48.828761
Chez An,2.3289044,48.8287675
Pizza Gigi,2.3296949,48.8288093
KHAJA PIZZA,2.3884017,48.8451833
Kwon,2.3295959,48.8324579
Juné,2.3294201,48.8325093
Eïshin sushi,2.3299537,48.8323484
Carbon,2.3613092,48.8617236
Yinan & Hugo,2.3285045,48.8309395
Délices Li,2.3286035,48.830914
Paris Istanbul,2.3280315,48.8312414
Thé Vert,2.3288479,48.8341543
Ginza,2.3275939,48.8347744
Délice Daguerre,2.3280972,48.8345826
Sushi Marché,2.2710883,48.8466796
Pacha,2.351925,48.8478727
El Medina,2.3722259,48.8747776
Le Lotus,2.3302175,48.8437952
El Corazon,2.3212946,48.8770523
Sushi Da,2.321376,48.8769929
231 East Street,2.3235142,48.8752684
Paristanbul,2.3278468,48.8947678
Jili,2.3198389,48.8349305
Mezze de Beyrouth,2.3197576,48.8348967
OUR Saint Lazare,2.3260921,48.8780059
Papillon,2.4048904,48.8409677
Le Ballu,2.3314836,48.8814517
La Coulée Douce,2.4068168,48.8407849
Issa,2.3515588,48.8382146
Anytime,2.3172588,48.8806447
Mavrommatis,2.3171426,48.8805218
Italia Cucina,2.3158186,48.8818289
Top dej,2.3081983,48.8341548
Pizza,2.308228,48.8341927
Zhang's Gourmets,2.3385991,48.8397696
Saint-Georges France traiteur libanais,2.3494415,48.8299431
À l'Italienne,2.3364205,48.8518369
Maison du Mezzé,2.3824876,48.8668056
Entoto Restaurant,2.3431052,48.8336116
Saveur d'Italie,2.4028757,48.8455799
Terre de Crète,2.403726,48.8454175
Tizi Grill,2.3782028,48.8680881
Hô Thai,2.3488035,48.8373161
Jong-No,2.3483146,48.8369491
Burgy Time,2.3896168,48.8877104
Lina's,2.3217138,48.8717779
Pret A Manger,2.3267842,48.8702703
O'Ginkgo,2.3244106,48.8724183
,2.3909137,48.8393209
Le Cambodge,2.2941112,48.835884
Verbano traiteur,2.3624451,48.8717117
Tien Hiang,2.368966,48.8702714
Pad thaï,2.373936,48.8682905
Smart Bowls,2.3119537,48.8874879
POKE CLUB,2.3119081,48.8874791
Traiteur Asiatique,2.3523668,48.8472537
La Voie Lactée,2.3524172,48.8472969
Ottanta,2.3537246,48.8485061
New Arc en ciel,2.3339709,48.8407725
Sushi Est,2.3988372,48.8353311
Miramar,2.4006262,48.8343762
O'Tacos,2.404591,48.834561
Pizza Mario,2.3707001,48.866171
Chez Huang,2.3705871,48.8661906
Les Fabricants,2.3748979,48.8671172
Pizza Cordial,2.3486944,48.8362061
Gap,2.3487296,48.8362841
Mean Heng,2.341125,48.8311097
,2.3480491,48.8348475
Val Long,2.3461364,48.8323208
Sakanaya,2.3913997,48.8721742
Dragon Wok,2.3994084,48.8406751
Aux délices de Saigon II,2.347717,48.8305623
Sant Antonio,2.355416,48.8569091
Sushi Juliette,2.3262418,48.8351335
Chez Rayan,2.3265248,48.8350378
Étoile d'Asie,2.3293169,48.8339995
O Bella Ciao,2.3246597,48.8339444
Delicia,2.3249498,48.8332206
Gill's Club La Panfoulia,2.3567464,48.8579189
Xin Hao,2.3243309,48.8333724
Mikopüy,2.3247313,48.8318918
Lida,2.324098,48.8313102
L'Inattendu,2.299239,48.84042
Le Sava,2.325344,48.8308476
Vingt sur Vingt,2.3907736,48.8662428
Mori Café,2.3757753,48.8534167
La Voie Lactée,2.3523124,48.8474797
Café Glacier 1891,2.3480076,48.8750493
Palatino,2.3249868,48.8832118
Picaflor al paso,2.3699693,48.868538
Chez Gusto,2.3123663,48.8869571
Traiteur Panda,2.3250752,48.8832315
Kebab des Batignolles,2.3199098,48.8854716
lucky luciano,2.3225434,48.8841108
ANAME,2.3349701,48.8895265
Montécao,2.3611851,48.8534362
Sens Uniques,2.3340681,48.8899041
Pizza Pietro,2.3047083,48.8430979
Eat'n Drink,2.2907428,48.8836933
La Main Noire - Lab & Coffee Shop,2.3281401,48.8864733
New Asia,2.3065016,48.8563494
i/o Café,2.3615111,48.8656541
Rusidda,2.3573923,48.8660741
I Lazzari,2.34844,48.8476864
Muto Café,2.3494248,48.8644907
Humm..Donuts,2.3317004,48.8800618
Uncino,2.334074,48.8793767
Adelfos,2.334,48.8793948
Mām Son,2.3290316,48.8424191
Pho Minh,2.3589092,48.8570612
Mi-Va-Mi,2.3589491,48.8573748
Les Pères Siffleurs,2.2988611,48.8393464
La Merceria,2.3474101,48.8683074
Ma+Ch,2.3552723,48.8636905
Bienvenue,2.3506399,48.8772831
Banm'mokit,2.3848727,48.8935329
Kaffebar 19,2.38243,48.8905861
Pause Goût Thé,2.3431205,48.8741137
Guimi House,2.3551262,48.864575
Guimi House,2.3538122,48.8648492
Guimi House,2.3305827,48.8742977
Nosso,2.3744478,48.8316945
Café Kitsune,2.3358099,48.8639767
Au père fouettard,2.3483744,48.8625706
On the bab,2.3350027,48.8664146
Tran tran zaï,2.3480511,48.8474719
Hong Yuan,2.3470165,48.8592182
Motors Coffee,2.3469661,48.8592792
Oniwa,2.306684,48.856496
Bokko,2.2930095,48.8452782
I Galli,2.3217548,48.8998326
Le Pirée,2.34947,48.8496994
Alanya,2.3273018,48.8920319
La Bottega Pastavino,2.2789856,48.8569277
Pizza Hut,2.3272313,48.8917756
Tomi,2.3262104,48.8918415
Ya Xuan Sushi,2.3269017,48.8919702
Okasushi,2.2778474,48.8566888
Panda Panda,2.369065,48.8752497
PNY Burger Pigalle,2.3341053,48.881912
Traiteur Ben Long,2.3697504,48.8697074
Big Fernand,2.3149234,48.8818148
Marcello,2.340304,48.8846467
Kebab Istanbul,2.3173229,48.8805768
Pizza della Rocca,2.3175879,48.8802882
La Luna,2.3183369,48.8793139
L'Envers du Décor,2.3187969,48.879122
capriccio,2.3210912,48.8772297
Le goût de Taïwan,2.3404785,48.8539736
Amour Restaurant,2.3394245,48.8796738
Traiteur de Saint-Lazare,2.3276227,48.8777119
Cuicina da Mario,2.329736,48.8768453
Royal Fata,2.3988973,48.86411
Crêperie du Manoir Breton,2.3245218,48.841864
Tigermilk,2.3664238,48.8692582
Hawaian Poke Bowl,2.3762429,48.8594992
Chez Ugo,2.380263,48.8609024
Snowvan,2.3462086,48.8517642
Barak,2.3728645,48.8746781
Lak Thai,2.3669012,48.8244068
La Patacca,2.3469253,48.8710434
O'Kaslik,2.3019483,48.8708115
Delicious Café,2.3016373,48.8702852
Paillettes,2.3019284,48.870494
Le 27 Madame,2.3318869,48.8497861
Pitaya,2.3155633,48.873752
Made in Italy,2.315203,48.8736707
Cojean,2.3143583,48.8734094
Inui,2.3146475,48.873928
Onyriza,2.3590744,48.8708519
Le petit Zagreb,2.3740545,48.8619862
Pelops,2.3393541,48.8777333
Kei,2.342123,48.8643561
Bubble Bae,2.3806125,48.8312492
L'Artisan Libanais,2.3724581,48.864575
Le Comptoir de Papa,2.3214968,48.8370118
Shabestan,2.3093255,48.8726933
Bagel Corner,2.3132365,48.8733329
Salento Montmartre,2.3433711,48.8802811
Sushi Konnichiwa,2.3518819,48.8372507
Yobo,2.353518,48.8330278
Le Petit Gourmand,2.3440509,48.8968986
Hoa Sen,2.3548749,48.8450549
Cristal,2.3628779,48.8900112
Délices de Lourmel,2.2815849,48.8379337
Resto Gasy,2.3396686,48.8549773
Khaaw Hom,2.3521386,48.8464129
Tang Gourmet,2.3569164,48.8303893
Tokyo Yaki,2.3972987,48.8661612
la maison des cyclades,2.3973316,48.8661215
Takuya Sushi,2.3189655,48.8892241
Thé vert,2.3199342,48.8892468
Onigiriya,2.3193634,48.8895961
Sarra(cui)sine,2.3191723,48.8894488
,2.3193018,48.8895469
Edgar,2.3194986,48.8894971
Les saveurs du Sénégal,2.3192937,48.8893357
O25-traiteur,2.3196324,48.8895227
Pret A Manger,2.3274818,48.8775615
O25-gourmet,2.3195932,48.8895746
Basilico,2.3192159,48.8895986
Maw’Ade,2.2911446,48.8346859
Le Caducée,2.3177739,48.8889482
Kalypso,2.3176931,48.8888823
Odette,2.3465062,48.8520433
Afendi,2.3551837,48.873853
